8.02 0.816431 -1.03573
8.04 0.795045 -1.10252
8.06 0.772342 -1.16744
8.08 0.748361 -1.23037
8.1 0.723142 -1.29119
8.12 0.696728 -1.34977
8.14 0.669167 -1.40599
8.16 0.640505 -1.45973
8.18 0.610795 -1.51087
8.2 0.580089 -1.55929
8.22 0.548442 -1.60486
8.24 0.515914 -1.64747
8.26 0.482564 -1.68701
8.28 0.448455 -1.72338
8.3 0.413651 -1.75646
8.32 0.378219 -1.78617
8.34 0.342227 -1.81243
8.36 0.305745 -1.83514
8.38 0.268845 -1.85426
8.4 0.231599 -1.86971
8.42 0.194082 -1.88145
8.44 0.156366 -1.88946
8.46 0.118528 -1.8937
8.48 0.0806435 -1.89417
8.5 0.0427868 -1.89087
8.52 0.00503366 -1.88382
8.54 -0.0325412 -1.87305
8.56 -0.0698638 -1.8586
8.58 -0.106861 -1.84052
8.6 -0.143461 -1.81889
8.62 -0.179593 -1.79377
8.64 -0.215189 -1.76525
8.66 -0.250182 -1.73344
8.68 -0.284506 -1.69844
8.7 -0.318099 -1.66036
8.72 -0.3509 -1.61933
8.74 -0.382853 -1.57546
8.76 -0.413901 -1.5289
8.78 -0.443992 -1.47978
8.8 -0.473076 -1.42824
8.82 -0.501106 -1.37442
8.84 -0.528039 -1.31847
8.86 -0.553832 -1.26052
8.88 -0.578447 -1.20072
8.9 -0.601849 -1.13921
8.92 -0.624005 -1.07614
8.94 -0.644885 -1.01164
8.96 -0.664462 -0.945848
8.98 -0.682712 -0.878898
9 -0.699611 -0.810922
9.02 -0.715142 -0.742047
9.04 -0.729288 -0.672397
9.06 -0.742034 -0.602095
9.08 -0.753368 -0.531258
9.1 -0.763281 -0.46
9.12 -0.771766 -0.388435
9.14 -0.778818 -0.316672
9.16 -0.784433 -0.244816
9.18 -0.78861 -0.172973
9.2 -0.791352 -0.101245
9.22 -0.792662 -0.0297332
9.24 -0.792544 0.041464
9.26 -0.791006 0.112248
9.28 -0.788057 0.182521
9.3 -0.783709 0.252187
9.32 -0.777974 0.32115
9.34 -0.770868 0.389311
9.36 -0.762408 0.456576
9.38 -0.752612 0.522846
9.4 -0.741501 0.588024
9.42 -0.729099 0.652012
9.44 -0.715429 0.71471
9.46 -0.70052 0.77602
9.48 -0.684399 0.83584
9.5 -0.667097 0.894069
9.52 -0.648647 0.950607
9.54 -0.629084 1.00535
9.56 -0.608446 1.0582
9.58 -0.58677 1.10905
9.6 -0.564097 1.15781
9.62 -0.540472 1.20437
9.64 -0.515938 1.24864
9.66 -0.490542 1.29053
9.68 -0.464333 1.32993
9.7 -0.437362 1.36676
9.72 -0.40968 1.40094
9.74 -0.381342 1.43239
9.76 -0.352404 1.46103
9.78 -0.32292 1.48679
9.8 -0.292952 1.50961
9.82 -0.262556 1.52943
9.84 -0.231795 1.54621
9.86 -0.200728 1.5599
9.88 -0.169419 1.57048
9.9 -0.13793 1.57791
9.92 -0.106324 1.58219
9.94 -0.0746633 1.58332
9.96 -0.0430121 1.58128
9.98 -0.0114329 1.57611
10 0.0200115 1.56782
10 0.0200115 1.56782
